baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ensembl,sig
241.89667346491956,-1.46790191845166,0.17632735264137053,-8.324867903150585,8.442283262958211e-17,4.0803614655391585e-15,ENSG00000149633,TRUE
533.3143284702579,-0.9235370548768157,0.11099249851560798,-8.320715969349461,8.743354124741812e-17,4.2145772235520155e-15,ENSG00000132530,TRUE
3390.2892401607437,0.922366681067194,0.11100965086934297,8.308887325056165,9.660359444550128e-17,4.644185601769325e-15,ENSG00000114019,TRUE
1077.6270022337487,-1.0750153252898536,0.12943394799679173,-8.305512903898288,9.938916923251093e-17,4.765393465222625e-15,ENSG00000143344,TRUE
201.57641251007485,4.061949240110047,0.4892340390063638,8.302670943256281,1.0179652933838383e-16,4.867872230536827e-15,ENSG00000170214,TRUE
4098.116705975185,1.3174791667341348,0.15871357358342067,8.300986090781082,1.0325078285367914e-16,4.9243521515506024e-15,ENSG00000130066,TRUE
2195.0550191695825,-1.221506147386965,0.14734027523519191,-8.29037508880132,1.1289189378622301e-16,5.369960583583189e-15,ENSG00000113361,TRUE
402.9330783835031,-1.255295968823844,0.1516899049001728,-8.27540876665428,1.2801568476181513e-16,6.073333591805271e-15,ENSG00000155962,TRUE
440.10175301470235,-0.9995972241468214,0.12080567851555038,-8.274422497599325,1.2907969746636046e-16,6.107739595599859e-15,ENSG00000100626,TRUE
155.83848616848263,-1.6955095132120095,0.2050082568630485,-8.270445001367234,1.334599306313767e-16,6.2984702340902074e-15,ENSG00000135472,TRUE
5535.397893507862,0.9535364915939379,0.1154370935369341,8.260226088322762,1.4539680516769708e-16,6.843899748206901e-15,ENSG00000134531,TRUE
487.9993132816537,1.7213870146961412,0.20870863293076206,8.24779977006127,1.6133739772272593e-16,7.574454703503393e-15,ENSG00000157510,TRUE
4217.572667523443,-0.8879379564523963,0.10770361942918186,-8.244272208848471,1.6616848604140622e-16,7.781001211310316e-15,ENSG00000135318,TRUE
5663.0151165035795,0.7895805980962067,0.09584927721756224,8.23773137385259,1.7550668955654433e-16,8.196980827267828e-15,ENSG00000106772,TRUE
1738.8454327307804,0.9450709638405063,0.11473881167884721,8.236715632769062,1.7700251901100558e-16,8.234842447639693e-15,ENSG00000117758,TRUE
2427.549909542475,1.0560505201809716,0.12821497748946004,8.23656128838602,1.7723091134258935e-16,8.234842447639693e-15,ENSG00000106034,TRUE
1333.9419173735205,-0.7923548883163639,0.0963711684671332,-8.221908076029935,2.0029068586601404e-16,9.282366284813627e-15,ENSG00000154654,TRUE
196.03011062109846,-2.2078494332333447,0.26863226414367736,-8.218854277505853,2.0545650559725715e-16,9.497358674121414e-15,ENSG00000049246,TRUE
169.20409821806982,-1.9929032651831091,0.24271534983004192,-8.210866212535022,2.195984607758592e-16,1.0125117777153938e-14,ENSG00000025423,TRUE
2255.390532585216,-0.9892561560150057,0.12051464796134426,-8.208596819967603,2.2378831403089886e-16,1.0291978891196542e-14,ENSG00000065809,TRUE
630.4465444366853,-0.8995034650157797,0.1095954890149133,-8.207486212259877,2.258673889371911e-16,1.0361163582085702e-14,ENSG00000158292,TRUE
782.338390814946,-1.14134595010257,0.13950666777529547,-8.18130035147098,2.807970314189879e-16,1.2848245894470848e-14,ENSG00000151012,TRUE
688.1403153202464,1.4856862386578615,0.18161408425723197,8.180457175081127,2.827689741668861e-16,1.2905719155140818e-14,ENSG00000171793,TRUE
402.17298427617243,1.232078855573267,0.15070374678884538,8.175502479706507,2.9463537665276835e-16,1.3413349924990171e-14,ENSG00000138166,TRUE
3072.5292433986615,1.2466310748774956,0.15254340203061845,8.172304133005191,3.025546502396846e-16,1.3739181950934594e-14,ENSG00000153904,TRUE
2574.0961799430843,-0.9852111340896934,0.12104661235316846,-8.139105382108655,3.9820926639005116e-16,1.8037479031356386e-14,ENSG00000106809,TRUE
2235.2815391346726,0.9372738921285998,0.11525024090013875,8.132511349288395,4.2048681512099685e-16,1.8998837852133664e-14,ENSG00000157483,TRUE
1368.9219054174964,-1.0344955286141067,0.12728381594545538,-8.127471045159556,4.3833928625935517e-16,1.9755951631709137e-14,ENSG00000183801,TRUE
7035.8943723618595,-0.7619091909148182,0.09409773671946069,-8.096998051997197,5.633197401796233e-16,2.5325506922589148e-14,ENSG00000166963,TRUE
544.4263273342422,-1.3294179951380867,0.16440604153503788,-8.086186996082889,6.156164533969171e-16,2.76077945816906e-14,ENSG00000103647,TRUE
40295.416010312794,-0.9152181450193565,0.11337457201152389,-8.07251686847673,6.886365445781886e-16,3.080580552271857e-14,ENSG00000131016,TRUE
2568.3541632607357,0.924309811152459,0.11459686922416322,8.065750987877465,7.278703426310139e-16,3.2480313210277026e-14,ENSG00000113389,TRUE
538.9009803769313,-0.8863591250962002,0.10998309028032567,-8.059049103248888,7.689021003252344e-16,3.4226585344847717e-14,ENSG00000133943,TRUE
588.2215288009049,-1.3581039218258226,0.16874945907629696,-8.048049038259618,8.412424344868312e-16,3.7354479332336435e-14,ENSG00000205208,TRUE
2668.469884994541,-0.721730398137781,0.08969922322747885,-8.046116478706395,8.546265664094257e-16,3.785554727083323e-14,ENSG00000181019,TRUE
151.08193531627717,1.562392438081555,0.1941990132009022,8.04531605145302,8.602312466582114e-16,3.8010414006750575e-14,ENSG00000141150,TRUE
1756.170692465299,1.057861649692776,0.13210202613365724,8.007913887879814,1.1667054852949965e-15,5.142632393373642e-14,ENSG00000133816,TRUE
242.44212920609996,-1.4084760427285952,0.17593385380281973,-8.005713580895943,1.1877588748875453e-15,5.222662682066504e-14,ENSG00000196155,TRUE
2581.280539131182,0.8885671190948211,0.11100898006890517,8.00446160791021,1.1999048294998093e-15,5.263232181562667e-14,ENSG00000162704,TRUE
4937.877200743894,0.9121524848022234,0.11398166256746008,8.002624845574312,1.2179458167120965e-15,5.329399801865455e-14,ENSG00000115993,TRUE
840.3805518817471,1.348131637649669,0.16855522497943684,7.99815987795179,1.2629232270186182e-15,5.512828071838171e-14,ENSG00000138615,TRUE
1522.664850360464,1.138177328145706,0.14240953067581325,7.99228340086801,1.324621040653975e-15,5.768180705533783e-14,ENSG00000083290,TRUE
265.4904378926828,-1.553909052132812,0.19455821319588074,-7.9868591852678055,1.3842004864403811e-15,6.00355778778902e-14,ENSG00000129682,TRUE
1427.5320880305915,-0.7127764896725739,0.08924478098232774,-7.986758237590587,1.38533394703807e-15,6.00355778778902e-14,ENSG00000105810,TRUE
10158.336329568723,-0.6615589584164372,0.08300019590013663,-7.970571047957589,1.5794283121119678e-15,6.82828144142795e-14,ENSG00000124212,TRUE
11813.40748131914,1.2081766569045655,0.15161015617645926,7.968969146752722,1.6000339598681967e-15,6.900816322608577e-14,ENSG00000118523,TRUE
46.807596545827394,-4.211850237533446,0.5288519478114632,-7.964138649698195,1.663786220147703e-15,7.155971422542008e-14,ENSG00000146006,TRUE
58.752413647821655,-2.6194298023988747,0.328913353757063,-7.963890101992023,1.667133346720459e-15,7.155971422542008e-14,ENSG00000128165,TRUE
3314.351305735174,1.2125703688922387,0.15242552315027275,7.955166194160239,1.7889120973086406e-15,7.6604530380713e-14,ENSG00000143878,TRUE
5644.035250997744,0.9286063699160861,0.11675371728341857,7.953548645152794,1.8124356672907486e-15,7.742793888606071e-14,ENSG00000048740,TRUE
548.6921876805783,-1.3439973627068205,0.16910255860236154,-7.947823934865355,1.8981616272294647e-15,8.08984818337891e-14,ENSG00000104321,TRUE
944.8679961417962,-0.9867819730985274,0.12418047052624381,-7.946353954988315,1.9208109058132473e-15,8.167070521226703e-14,ENSG00000198795,TRUE
763.3601616540283,-1.1420983629131953,0.1438560726532117,-7.939173799540655,2.0353241443874674e-15,8.633605570592297e-14,ENSG00000154310,TRUE
884.926283376325,1.1098093189659481,0.13996810932021456,7.929015576162152,2.2088984337713463e-15,9.339203971624096e-14,ENSG00000164330,TRUE
33937.81939997391,0.807265748690627,0.10181385468560919,7.9288398537053855,2.2120257909271626e-15,9.339203971624096e-14,ENSG00000135862,TRUE
2737.015949713869,0.8856863435026705,0.11184659344992519,7.918760117617716,2.3989065137468373e-15,1.0104552950894389e-13,ENSG00000077254,TRUE
1396.1242739655513,0.8081482175580486,0.10213738270234574,7.912364661949461,2.525453519985748e-15,1.0612791621982065e-13,ENSG00000011566,TRUE
17322.757796041762,0.7744011989763466,0.0980049378962057,7.90165491249526,2.7522451442559446e-15,1.153894778154562e-13,ENSG00000169504,TRUE
181.2527201391672,1.6647815165911275,0.21073188343265922,7.8999982796771215,2.789072787374191e-15,1.1666219074427358e-13,ENSG00000245812,TRUE
245.15395539425083,-1.3133652883196314,0.1662559732811233,-7.899657753041171,2.796702743266654e-15,1.1671054873984083e-13,ENSG00000171033,TRUE
20597.354631213406,1.2053327042821618,0.15274637519758583,7.891072391884899,2.9960079115541486e-15,1.247391007609658e-13,ENSG00000134294,TRUE
239.22106335673018,-1.7022547023192887,0.21581943831533507,-7.887402152498026,3.0854189309613636e-15,1.2816574305845958e-13,ENSG00000138669,TRUE
535.8907738308382,1.2322908511810569,0.15625535171140173,7.886391331140169,3.1105016911679276e-15,1.2891063100775954e-13,ENSG00000155324,TRUE
37.38312224084123,3.1558004482665107,0.400516399221373,7.879328922365149,3.2914400458667784e-15,1.36096516391941e-13,ENSG00000187193,TRUE
2455.8490158859236,0.7913552581141352,0.10058147303039795,7.8678034261336585,3.6092209297947744e-15,1.4889481675592724e-13,ENSG00000073792,TRUE
102.12210509285981,-2.024808405082147,0.2584246735696482,-7.835197688801335,4.681056209997459e-15,1.926714186160598e-13,ENSG00000177570,TRUE
2618.730349484688,1.234651454611709,0.15779227495458073,7.824536752303583,5.095296632910962e-15,2.0924127858692636e-13,ENSG00000176971,TRUE
1645.9173793898613,-1.0493362964173576,0.13411330558906565,-7.824251977149915,5.106842832163723e-15,2.0924127858692636e-13,ENSG00000101265,TRUE
290.8900758310397,1.3135144106500718,0.16794704291911824,7.82100350098244,5.240388720485465e-15,2.137461907178646e-13,ENSG00000206190,TRUE
3758.959833419237,0.6782691436389293,0.08672408660239415,7.8210007186193256,5.240504564970943e-15,2.137461907178646e-13,ENSG00000133789,TRUE
1509.4530923223963,1.1468973860724014,0.14679795714232427,7.812761215474245,5.594853128084515e-15,2.2768400043590887e-13,ENSG00000079691,TRUE
500.3908403201549,0.9250559108528176,0.11874666483705325,7.790163303720567,6.692264336250014e-15,2.7146204078813306e-13,ENSG00000168890,TRUE
29112.77356242963,0.7618848895106136,0.09780289145949503,7.79000373241672,6.700721552624762e-15,2.7146204078813306e-13,ENSG00000091136,TRUE
2021.912394558985,-0.9249301559023136,0.11878494850431182,-7.786593903930003,6.883976198998861e-15,2.782608137119988e-13,ENSG00000165801,TRUE
1328.0072660921976,1.3536388977985347,0.17390469402098838,7.7837973576214425,7.037945641348895e-15,2.838480626895702e-13,ENSG00000168994,TRUE
34.4926737456492,3.533760709505397,0.45530887425719996,7.761238379705305,8.41040643182701e-15,3.384437659664673e-13,ENSG00000178723,TRUE
184.34326899763408,-1.2573167128258826,0.16221397478611083,-7.750976538758344,9.118853528244803e-15,3.6613517017193163e-13,ENSG00000114670,TRUE
665.1519534629905,1.360188573676613,0.1754961473365241,7.750532386721699,9.150807606151921e-15,3.6660168783045965e-13,ENSG00000072163,TRUE
4792.951700261338,-0.6484781523169565,0.0837235562179058,-7.745468319921505,9.523019484233186e-15,3.8066739525888224e-13,ENSG00000179222,TRUE
20169.902055402556,0.6955005462847805,0.08982100836454429,7.743183459509241,9.695798093776403e-15,3.867164779526571e-13,ENSG00000049323,TRUE
65.54923653035901,-2.278483306271912,0.29428963575143624,-7.742315832679785,9.762212053652491e-15,3.8850586954359187e-13,ENSG00000132622,TRUE
1137.0463429418678,-2.4096310784975565,0.31130705627328276,-7.740367685023649,9.912971764208226e-15,3.936366849452553e-13,ENSG00000128606,TRUE
3975.4247507904756,1.0326527227593971,0.1334482843891065,7.738224043018821,1.0081508263185032e-14,3.9944929883230717e-13,ENSG00000213639,TRUE
1024.2621293000216,-0.788619123743839,0.10194251873228419,-7.735919551044908,1.026583654742101e-14,4.058607484142675e-13,ENSG00000135446,TRUE
471.8729099137542,1.05892145793999,0.1368905577658896,7.735533226118917,1.0297060251180553e-14,4.0620438119974396e-13,ENSG00000189058,TRUE
668.8411591403028,1.007458560408698,0.1305074382061449,7.719548971740234,1.1674206132802464e-14,4.59525301664111e-13,ENSG00000240445,TRUE
1376.0429343121016,-0.9162933454668123,0.11880968744348562,-7.712278057314703,1.2359148952741236e-14,4.854264429630043e-13,ENSG00000183963,TRUE
168.59711579199708,1.290691216174074,0.16739837156886306,7.710297322952866,1.2552495342373856e-14,4.919486652876433e-13,ENSG00000162426,TRUE
5778.438279811622,-0.6096440541899342,0.07907792658168866,-7.709408687646393,1.264020236107189e-14,4.943114276906813e-13,ENSG00000106333,TRUE
484.07778965704074,-1.0293975678616345,0.13374065663903575,-7.696968100283557,1.3933266272614762e-14,5.436989704820323e-13,ENSG00000107821,TRUE
3604.446306280104,0.7371045587118863,0.09578977502083327,7.695023383775291,1.4146829983448324e-14,5.508402828112448e-13,ENSG00000169047,TRUE
10974.789765954325,1.0503850973459832,0.13658003998116472,7.690619342993589,1.464244739131841e-14,5.689095723506214e-13,ENSG00000150938,TRUE
22796.135230926782,0.7996136491840283,0.10400841531105069,7.687970697300596,1.494870344512673e-14,5.795596251800962e-13,ENSG00000122786,TRUE
7125.277342110121,0.9559965311797554,0.12439417330018032,7.685219538963483,1.527348510522756e-14,5.908806641138249e-13,ENSG00000049540,TRUE
1067.767006337736,0.9349966996949193,0.12173094140217795,7.68084670113453,1.580405117934072e-14,6.100972904949775e-13,ENSG00000114450,TRUE
566.4758390162939,-1.323626031337336,0.17255360465040825,-7.670810667902233,1.7091267198692377e-14,6.583789851667226e-13,ENSG00000125398,TRUE
1065.1805670274964,1.2411619965479541,0.16181179773442006,7.670404840227162,1.7145432858550408e-14,6.590572784092681e-13,ENSG00000164104,TRUE
585.0449694445285,-0.8980476008546562,0.11712868317313334,-7.667187716327438,1.7580839131193557e-14,6.743561018237392e-13,ENSG00000164237,TRUE
1911.0729709700438,1.219040697601379,0.15909670054749298,7.662262595052845,1.8268562343949045e-14,6.9924764742402e-13,ENSG00000085117,TRUE
195.73169003845143,1.6710715410709054,0.21819128171216043,7.658745702201775,1.877577520053207e-14,7.171391426169325e-13,ENSG00000183570,TRUE
68.82898386167516,-2.084590447737569,0.2724097471771425,-7.6524077032456645,1.9725067949755492e-14,7.518044925966004e-13,ENSG00000196932,TRUE
3013.2385384314634,0.6925189856462582,0.09055054328873219,7.647872232395905,2.0433208425887254e-14,7.77151648738176e-13,ENSG00000183722,TRUE
1276.7144814695691,1.1665984067825375,0.15277846794888136,7.635882349421604,2.2427906086900306e-14,8.512216651255552e-13,ENSG00000107104,TRUE
96.75671444459775,-1.9859027455864735,0.26011550210841333,-7.634695854300797,2.2635414576653205e-14,8.572925503947561e-13,ENSG00000089041,TRUE
288.89444402256447,-1.5491942205922433,0.2029321263598281,-7.634051090783414,2.274896933877933e-14,8.597870424308465e-13,ENSG00000122966,TRUE
671.4599348180394,-0.9158837753149787,0.12028238834152978,-7.614446203998033,2.648244504357364e-14,9.987981574174595e-13,ENSG00000018625,TRUE
1928.9879529553011,-0.9527989554541983,0.12520425514686753,-7.609956661109822,2.741878483124675e-14,1.0319537639618297e-12,ENSG00000064205,TRUE
92.11144138356477,-2.0074160140199044,0.2638400017041319,-7.6084596765239745,2.7738176670657877e-14,1.0417996854554586e-12,ENSG00000016391,TRUE
628.4033186695933,1.0693942076788683,0.14060565398453695,7.605627351205055,2.8352515478950542e-14,1.0626593535437016e-12,ENSG00000214944,TRUE
158.9794976862783,1.3199162723100653,0.17356480479138098,7.604746099859128,2.8546376578092043e-14,1.0677055538378494e-12,ENSG00000158716,TRUE
4439.400976640948,0.5734349153647194,0.07549154916613866,7.596014675798051,3.053899095980643e-14,1.139869418267889e-12,ENSG00000170759,TRUE
839.4226324027417,-0.9438562266437973,0.12443764665479717,-7.584973293991581,3.3255555547768213e-14,1.238700734328854e-12,ENSG00000130766,TRUE
97.80861461702999,2.0199086308890677,0.26648271317179184,7.579886165399799,3.4585828195486625e-14,1.2855944550685215e-12,ENSG00000068831,TRUE
387.91804717466084,-1.0916960341902333,0.14404519006668065,-7.578844067510141,3.4864723287010756e-14,1.2932947148523249e-12,ENSG00000205213,TRUE
629.3101084540828,0.934541197828382,0.12350860447448142,7.566608025447094,3.8309562463805954e-14,1.4181617907546073e-12,ENSG00000112576,TRUE
388.6042123257212,0.9748802027628184,0.1289570788280059,7.559726163331032,4.03918804461668e-14,1.492182009597326e-12,ENSG00000113460,TRUE
9044.062377503096,-0.7240757455201018,0.09593682857776549,-7.547422155331858,4.439577331313351e-14,1.6367423339246852e-12,ENSG00000161011,TRUE
7845.904387956204,0.6222248792601945,0.08252645210873327,7.539702281643927,4.710456079865368e-14,1.7330633103635278e-12,ENSG00000168610,TRUE
395.2794113435318,1.0319102670523157,0.1369059714464156,7.537364923897428,4.7956294937174205e-14,1.7608066906871214e-12,ENSG00000172465,TRUE
3069.1012552967222,0.8536315534068393,0.113291076704388,7.5348525077066055,4.8888709330644996e-14,1.7904422952257475e-12,ENSG00000143382,TRUE
329.88317230440333,-1.0487414466781588,0.13918901232680653,-7.534656860814443,4.8962061878538577e-14,1.7904422952257475e-12,ENSG00000077063,TRUE
1066.2520824242831,0.9089148048985323,0.12068957482671355,7.531013397002639,5.0348021659129496e-14,1.8373970333416735e-12,ENSG00000150540,TRUE
3572.075469930643,0.8368646459390117,0.11113012697979684,7.530493023652816,5.054909203366084e-14,1.8410081438037126e-12,ENSG00000101608,TRUE
70059.49715799502,0.900235756817652,0.11955818104166664,7.52968762968981,5.086185094974491e-14,1.8486642115362925e-12,ENSG00000163430,TRUE
1960.6949327979476,3.2044561263260483,0.42567278665495056,7.527979769408124,5.15313733760084e-14,1.8665138576712404e-12,ENSG00000112936,TRUE
3768.7167778138332,0.9775521737638833,0.12985709672092327,7.527907202982884,5.156001226538039e-14,1.8665138576712404e-12,ENSG00000168461,TRUE
1227.4894353920454,-0.7447310016337111,0.09909970962632354,-7.514966536651592,5.692549297951799e-14,2.0566188124944895e-12,ENSG00000134684,TRUE
1764.9557575722981,0.8979858869333727,0.11960967809835771,7.5076356797393835,6.020477368732213e-14,2.1707433200700863e-12,ENSG00000077157,TRUE
850.3398662306868,0.8389951290327797,0.1119809537611969,7.492302046488769,6.767595519650905e-14,2.4352537330991316e-12,ENSG00000158122,TRUE
46331.36572737929,1.154670684268601,0.15451282456887305,7.472976353195293,7.840094069216932e-14,2.8155620693195784e-12,ENSG00000196616,TRUE
8423.288188440858,0.7249766825463014,0.09722451853154812,7.456726898689199,8.869828666684041e-14,3.1790312366397596e-12,ENSG00000187079,TRUE
2891.7658624046508,-0.7916815926431123,0.10618495947454518,-7.4556848404966,8.940221905806063e-14,3.197903184878407e-12,ENSG00000074410,TRUE
50201.6393879104,0.7314098180527008,0.0981168560526029,7.454476707453546,9.022521388634458e-14,3.2209508038475648e-12,ENSG00000167460,TRUE
1549.298856764741,0.7143671232508714,0.09589462459441829,7.449501223580079,9.369377161360432e-14,3.3381646534586144e-12,ENSG00000197442,TRUE
624.0690727752426,1.128876756064778,0.1521059627642894,7.4216469594564085,1.1567280775835853e-13,4.113115144512204e-12,ENSG00000167645,TRUE
1029.217446330365,0.9184577688065437,0.1238803259696162,7.414072909622561,1.2247853022388195e-13,4.3465412261341414e-12,ENSG00000177426,TRUE
2457.922988919086,0.6933838238753118,0.09360427538559377,7.40760847748657,1.2859728695313156e-13,4.554718839275159e-12,ENSG00000183726,TRUE
1018.6076809656577,0.7066831712615586,0.09554133586750123,7.396622256167759,1.3969219417533e-13,4.9379821109663715e-12,ENSG00000196715,TRUE
427.0132187547809,-1.40485059648323,0.19009944392107495,-7.390082619423615,1.467376078972863e-13,5.176879833996629e-12,ENSG00000007237,TRUE
5604.076593606673,-2.107805844787549,0.2856599073638416,-7.3787248068482425,1.5981276735832747e-13,5.627157363156109e-12,ENSG00000168398,TRUE
743.8194844347752,0.842784665339971,0.11424152346809881,7.377218368199659,1.6163079244914357e-13,5.6800778289925146e-12,ENSG00000136997,TRUE
348.23528761617007,-0.9899659159663647,0.13426340316194343,-7.373311659412545,1.664407679152505e-13,5.837731836529448e-12,ENSG00000136052,TRUE
576.8394957566601,-1.170473011223199,0.15897180686028653,-7.362771011666724,1.8013122294226182e-13,6.305642111073973e-12,ENSG00000075240,TRUE
167.91994070205675,-1.5224637695812313,0.20696942650636013,-7.355983901972334,1.8952585717049658e-13,6.621651459437427e-12,ENSG00000273179,TRUE
82.82966952547177,2.2527329575227344,0.3062847377290242,7.355028442572183,1.9088646733724618e-13,6.656288652139022e-12,ENSG00000169271,TRUE
20319.637323288513,0.8617957279748707,0.11725362094724885,7.349843194715354,1.9843951097155396e-13,6.906307922384507e-12,ENSG00000178209,TRUE
538.5102160210845,1.228687971322199,0.1672399561329521,7.346856575024566,2.0292240423218504e-13,7.048718889205842e-12,ENSG00000164105,TRUE
738.2239329178656,1.1473625850697167,0.15620375623425034,7.345294458534524,2.053066051553614e-13,7.1178220725785685e-12,ENSG00000253276,TRUE
562.9815346568455,1.2045689883520976,0.164386879516315,7.327646779939922,2.342290754985517e-13,8.104955418594798e-12,ENSG00000119711,TRUE
8170.67661520611,0.7021226155601955,0.09583086865985849,7.326685288143483,2.359149450779231e-13,8.143015773309395e-12,ENSG00000159840,TRUE
855.0368167802054,-0.876901837353297,0.11968896993311993,-7.3265050057937176,2.362323746084321e-13,8.143015773309395e-12,ENSG00000185215,TRUE
17998.664087534158,0.6591165113772613,0.09004677663235847,7.319712443103785,2.485028810456666e-13,8.549637289105491e-12,ENSG00000136830,TRUE
3202.4694749140435,0.645956662100679,0.08837111115850219,7.309590811210837,2.679571117866246e-13,9.201392021503368e-12,ENSG00000048707,TRUE
411.3150412708065,-0.8486499596891982,0.1162227248587755,-7.30192792089851,2.836732356338631e-13,9.722549604576587e-12,ENSG00000115884,TRUE
464.31170259034536,-1.075064582996519,0.14726703003536454,-7.300103646677429,2.8754613532028534e-13,9.836587718318984e-12,ENSG00000136960,TRUE
230.62013055652102,1.0385588199265676,0.14227881989005378,7.2994618645917635,2.889209377833228e-13,9.864898989313908e-12,ENSG00000105889,TRUE
98.51955608636115,2.6499734139653652,0.3632068771392632,7.296044157636627,2.963516784236922e-13,1.0099485933123483e-11,ENSG00000136237,TRUE
1424.9160313583868,0.7504307877426731,0.10290581082940226,7.292404400629435,3.044716088527689e-13,1.0356630498863619e-11,ENSG00000144857,TRUE
676.9664280351838,1.5739166115088186,0.2161253040450889,7.28242636123932,3.2786891889767984e-13,1.113148939715136e-11,ENSG00000241399,TRUE
825.3033342233274,0.9574547653482367,0.13164948468016427,7.272757410895488,3.52222528961633e-13,1.193584163932391e-11,ENSG00000172954,TRUE
2109.0583424403667,-0.7449905789242587,0.10246464969899496,-7.270708299035604,3.5760741389650625e-13,1.2095584348454437e-11,ENSG00000135842,TRUE
692.7148494065941,1.1582223390790642,0.15943335472032663,7.264617501844481,3.740953145492844e-13,1.26295699076676e-11,ENSG00000187758,TRUE
5790.691338141361,0.7006901254394076,0.09650656630579317,7.260543528397673,3.855379516843806e-13,1.296919946647605e-11,ENSG00000075420,TRUE
1153.0966367312276,0.7775574760649162,0.10709385370360873,7.260523822561023,3.855941265826028e-13,1.296919946647605e-11,ENSG00000183688,TRUE
806.8962114169667,0.6871498436304484,0.09465673607865431,7.259386622622043,3.888495640968123e-13,1.3054338811056485e-11,ENSG00000131871,TRUE
2842.424183726979,0.5878080458108427,0.0810214013765366,7.254972585318291,4.017431963267274e-13,1.3462130749773684e-11,ENSG00000061273,TRUE
3079.8481967002886,0.7339611025251622,0.10121741643848463,7.251332116061573,4.1269234099239463e-13,1.3803372028591634e-11,ENSG00000174099,TRUE
1589.8292139463656,0.7494370080427525,0.10337274004837589,7.249851437545667,4.1722901595574857e-13,1.392926796231525e-11,ENSG00000188706,TRUE
2212.637246122786,-0.759256422318869,0.10477717587348359,-7.246391363283703,4.280221868027894e-13,1.4263186661147298e-11,ENSG00000136295,TRUE
1429.9484414281972,1.1191223940832502,0.15444635765354756,7.246026459190794,4.291763060970568e-13,1.4275259126047489e-11,ENSG00000165030,TRUE
845.19034204392,-1.0160088253103385,0.14024769867601924,-7.244388570377764,4.3439437638209706e-13,1.4422213291742994e-11,ENSG00000164171,TRUE
6313.411323128036,0.601955540862944,0.08309741911155101,7.243973968130964,4.3572508732277736e-13,1.4439801239439394e-11,ENSG00000183287,TRUE
4464.4129800239,0.6995463121902936,0.09658372797371391,7.242900298699189,4.3918977897546127e-13,1.4527914376824984e-11,ENSG00000087116,TRUE
105.62248270656177,-1.4964599280527364,0.20667177207341172,-7.240756263130023,4.461896451065831e-13,1.4732430260039342e-11,ENSG00000166592,TRUE
595.6834728750955,-1.0052598953688767,0.13898177088683158,-7.233034152280501,4.723205583918842e-13,1.556671851314239e-11,ENSG00000161513,TRUE
287.52593928620917,1.146941709582945,0.15866397124205842,7.2287470217997125,4.874705097440123e-13,1.603671231690703e-11,ENSG00000170485,TRUE
52.27067837919313,2.518150183835776,0.3486126040099422,7.223348079990704,5.072295937319234e-13,1.6656348116209682e-11,ENSG00000205364,TRUE
5239.705210205495,0.6431318709094098,0.08906888476188185,7.220612143385074,5.175406957520516e-13,1.6964043023669065e-11,ENSG00000206560,TRUE
1979.7948623473017,-1.0168381569377967,0.14087040822328092,-7.218252362313727,5.265992492202516e-13,1.7229639319315236e-11,ENSG00000145362,TRUE
3487.3913888957295,0.9434480672137385,0.1308585490885587,7.209678494717672,5.608413676460451e-13,1.8316753941889313e-11,ENSG00000070540,TRUE
2049.4754445598883,1.232980264537746,0.17104966559629955,7.208317305032018,5.664750733042012e-13,1.8467292263161194e-11,ENSG00000141298,TRUE
466.19886750286673,0.7972684364911534,0.11068277611004222,7.203184312060433,5.882237349790833e-13,1.9141692227803094e-11,ENSG00000102780,TRUE
1054.9287889226193,-1.075979204816169,0.14946839768210413,-7.1987070277197205,6.078619940473222e-13,1.974510996159482e-11,ENSG00000103710,TRUE
428.3400294885038,-0.9680137086687811,0.13458315668512638,-7.192680960319326,6.3531279071498875e-13,2.0599674444262258e-11,ENSG00000070669,TRUE
1148.6514290534178,0.8942187156084509,0.12444016561191305,7.185933184926945,6.674968317316714e-13,2.1604367832062066e-11,ENSG00000082146,TRUE
1896.082423861762,0.6090509945257104,0.08478184520723647,7.183743088357853,6.782826914805888e-13,2.191412251256641e-11,ENSG00000134851,TRUE
5909.9647598032,-0.651444225149632,0.09072263949527115,-7.180613667921203,6.939920261359061e-13,2.2381553214987685e-11,ENSG00000168214,TRUE
84.57498472679785,-1.6518516197795585,0.23009848363569874,-7.178889637512071,7.027984719915672e-13,2.262509080904281e-11,ENSG00000105516,TRUE
2787.1067969446713,0.6685168676237792,0.09312656460991965,7.1785840100942595,7.04371040475298e-13,2.2635296109961983e-11,ENSG00000185222,TRUE
141.4258080753862,-1.3707837012326816,0.19114514609199504,-7.1714282536525715,7.42193310997681e-13,2.3808293613285038e-11,ENSG00000137266,TRUE
1487.7286367541585,-1.1396906206346065,0.1591484689591635,-7.161178665985432,7.998631900827969e-13,2.5612670676399044e-11,ENSG00000178031,TRUE
158.25384195031785,1.8080979298634112,0.2526406712498762,7.156796729989281,8.258401028143422e-13,2.6397598180030073e-11,ENSG00000175471,TRUE
1212.9884382038592,-1.1207792097061944,0.15662942163349516,-7.155610983029487,8.330106273481724e-13,2.657967361032363e-11,ENSG00000049759,TRUE
2975.4355881106326,0.6597505920438629,0.09231757466991844,7.146532980343143,8.899701492798739e-13,2.8346964401444464e-11,ENSG00000152332,TRUE
